,Unnamed: 0,transcript,user_action,user_action_num
1567,1567,turned off to lights in the basement,SwitchLightOff,0
1568,1568,turn off the lights in the bathroom,SwitchLightOff,0
1569,1569,turn off the lights in the bedroom,SwitchLightOff,0
1570,1570,turn off the lights in the bedroom,SwitchLightOff,0
1571,1571,ten ten the are select,SwitchLightOff,0
1572,1572,going off the light and the on,SwitchLightOff,0
1573,1573,can you switch on my appartment lights,SwitchLightOn,1
1574,1574,turn off the lights in the kitchen,SwitchLightOff,0
1575,1575,turn off the lights in living room,SwitchLightOff,0
1576,1576,turn up the lights in the toilets,SwitchLightOff,0
1577,1577,turn off the lights in this room,SwitchLightOff,0
1578,1578,turn off the light no,SwitchLightOff,0
1579,1579,turn your lights to the basement,SwitchLightOff,0
1580,1580,turn off the lights to the toilets,SwitchLightOff,0
1581,1581,turn to for the change light,SwitchLightOff,0
1582,1582,after by flat,SwitchLightOff,0
1583,1583,turn off the toilet lights,SwitchLightOff,0
1584,1584,adjust of brightness in the let to fifty,SetLightBrightness,4
1585,1585,stand the switched the lights on for my entire house,SwitchLightOn,1
1586,1586,turn on all the lights in the entire house,SwitchLightOn,1
1587,1587,turn on bedroom light,SwitchLightOn,1
1588,1588,turn on large light,SwitchLightOn,1
1589,1589,turn on lights above the toilet,SwitchLightOn,1
1590,1590,turn on lights in the backyard yard,SwitchLightOn,1
1591,1591,turn for lights into cellar,SwitchLightOn,1
1592,1592,turn on leave room lights,SwitchLightOn,1
1593,1593,put on my lights now,SwitchLightOn,1
1594,1594,ten are my lights please,SwitchLightOn,1
1595,1595,turn on red light,SetLightColor,5
1596,1596,can you switch the kids to okay green Click,SetLightColor,5
1597,1597,turn on the bathroom lights,SwitchLightOn,1
1598,1598,turn on the bedroom light,SwitchLightOn,1
1599,1599,turn on the changing room lights,SwitchLightOn,1
1600,1600,turned on the entrance lights,SwitchLightOn,1
1601,1601,turn on the laundry room waiting,SwitchLightOn,1
1602,1602,turn on ten lights,SwitchLightOn,1
1603,1603,turn on the lights above the toilet,SwitchLightOn,1
1604,1604,turn on the lights in the that room,SwitchLightOn,1
1605,1605,turn on the lights in the bedroom,SwitchLightOn,1
1606,1606,turn on the lights in the changing room,SwitchLightOn,1
1607,1607,can you sun down the light,DecreaseBrightness,3
1608,1608,turn on light in the entrance,SwitchLightOn,1
1609,1609,turned on the lights in the kids room,SwitchLightOn,1
1610,1610,turn on the lights can the laundry room,SwitchLightOn,1
1611,1611,turn on the lights can the waiting room,SwitchLightOn,1
1612,1612,turn the lights please,SwitchLightOn,1
1613,1613,turn on the lights,SwitchLightOn,1
1614,1614,turn on the office lighting,SwitchLightOn,1
1615,1615,turn on the office lights,SwitchLightOn,1
1616,1616,turn on the laundry light,SwitchLightOn,1
1617,1617,turned the spotlight in the room,SwitchLightOn,1
1618,1618,can you turn off the cellar lights,SwitchLightOff,0
1619,1619,turn on the toilet lights,SwitchLightOn,1
1620,1620,turn out the cellar lights,SwitchLightOff,0
1621,1621,turn parking light setting to off,SwitchLightOff,0
1622,1622,turn studio lights on,SwitchLightOn,1
1623,1623,turn the backyard lights pink,SetLightColor,5
1624,1624,to the basement nine to set to in,SetLightBrightness,4
1625,1625,turn the basement flat down,DecreaseBrightness,3
1626,1626,on the bedroom light,SwitchLightOff,0
1627,1627,turn the bedroom light to seventy-three tree,SetLightBrightness,4
1628,1628,turn the bedroom lights on,SwitchLightOn,1
1629,1629,can you turn off the light in the toilet,SwitchLightOff,0
1630,1630,turn the bedroom to twenty,SetLightBrightness,4
1631,1631,stand the brightness down,DecreaseBrightness,3
1632,1632,turn the brightness down in the pink room,DecreaseBrightness,3
1633,1633,turn the brightness down in the toilet room,DecreaseBrightness,3
1634,1634,turn the brightness in the flat to two,SetLightBrightness,4
1635,1635,turn the brightness to level twelve,SetLightBrightness,4
1636,1636,turn the brightness to thirty nine percent percent,SetLightBrightness,4
1637,1637,turn the brightness up in the basement,IncreaseBrightness,2
1638,1638,turned the cold brightness down,DecreaseBrightness,3
1639,1639,turn the bulbs on brighter everywhere,IncreaseBrightness,2
1640,1640,change you turn off its,SwitchLightOff,0
1641,1641,turned the cella lights to twelve for set,SetLightBrightness,4
1642,1642,turned the cellar lights to fifty percent percent,SetLightBrightness,4
1643,1643,and turned the changing room lights on,SwitchLightOff,0
1644,1644,turn the changing room lights to ten percent percent,SetLightBrightness,4
1645,1645,turn the cubicle lights to level ten,SetLightBrightness,4
1646,1646,turned the entrance flat on,SwitchLightOn,1
1647,1647,turn the entrance lights on,SwitchLightOn,1
1648,1648,turn the flat light to twelve,SetLightBrightness,4
1649,1649,turn the flat room off,SwitchLightOff,0
1650,1650,turn the garden light up can notch,IncreaseBrightness,2
1651,1651,getting out of the light for the not room,SwitchLightOff,0
1652,1652,turn the kids bedroom lit red,SetLightColor,5
1653,1653,turn the kitchen lights green,SetLightColor,5
1654,1654,done the kitchen flat on toilet,IncreaseBrightness,2
1655,1655,turn the large meeting room green,SetLightColor,5
1656,1656,turn the laundry room lights to twenty two,SetLightBrightness,4
1657,1657,don't the light intensity to level thirty nine,SetLightBrightness,4
1658,1658,turned the flat on,SwitchLightOn,1
1659,1659,turn the light on in the bedroom,SwitchLightOn,1
